SaleID,name,regDate,model,brand,bodyType,fuelType,gearbox,power,kilometer,notRepairedDamage,regionCode,seller,offerType,creatDate,price,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
854,342,19990605,60,11,1,0,,0,15,0,5435,0,0,20160328,900,43.24852593,4.240423905,-0.053756496,1.963628392,0.774316188,0.238692317,0.105455933,0.118132594,0.023409145,0.088426779,-3.156984571,2.802823219,-2.369982524,0.382059112,-0.773938243
855,55945,20100107,8,0,2,1,0,140,12.5,0,567,0,0,20160327,12900,46.53774841,4.059666638,0.758805956,-1.970503138,-0.131662756,0.255892355,0.103509362,0.107357891,0.076794267,0.050906622,-4.592591509,0.599973715,2.103579239,0.3325284,1.312965167
856,151028,20110810,162,27,1,0,0,68,5,-,3022,0,0,20160403,5999,44.80105461,-3.108056962,0.58671774,-2.14533014,2.475048775,0.226060277,0.0009399,0.113759876,0.100512684,0.130534868,2.449191661,-1.604690735,2.176292333,2.628221652,-0.739892169
857,3584,20010505,73,14,2,0,0,125,15,0,3885,0,0,20160315,1990,42.83255177,4.485277319,-1.044017768,1.010254327,0.783240476,0.249811099,0.106830509,0.027558897,0.031222933,0.085919677,-3.536127815,2.181150049,-2.597716205,1.170218646,0.67974701
858,79252,20000310,26,14,5,0,0,260,15,1,1765,0,0,20160323,3000,43.26449843,-2.973224276,-2.150031044,-0.450123724,-0.475546327,0.269240824,9.45E-05,0,0.064025933,0.048766073,2.499124541,-2.384222341,-1.092477056,0.227452794,0.356806037
859,6245,20010409,0,0,0,0,0,105,15,0,4976,0,0,20160316,1999,44.21056304,4.732853316,-0.675656204,0.63113919,-1.194683077,0.267398327,0.111531971,0.060724169,0.034389432,0.026724286,-4.296920631,1.672210319,-1.453793348,-0.846496528,0.369201786
860,685,19981011,13,4,2,0,1,170,15,0,3341,0,0,20160323,2699,44.54462903,4.067207868,-0.27781529,1.769507675,-1.829476672,0.26771195,0.103742562,0.123731212,0.022087833,0.010728788,-3.617582378,1.775236907,-1.670647219,-2.088299934,-0.355508074
861,38249,20001105,39,9,3,0,0,107,15,0,2613,0,0,20160330,1190,43.09661504,3.14844976,-1.537661949,1.7900552,0.985888426,0.25473721,0.088578121,0.018417353,0.024653645,0.097086684,-2.447155025,1.342623484,-3.122290919,0.868186162,-0.258519877
862,7429,20110103,30,6,1,0,0,82,6,0,2820,0,0,20160317,6000,45.32613675,4.703293893,1.033974864,-0.345508105,1.729400715,0.231819347,0.113097976,0.139382681,0.057981254,0.10838101,-4.391273746,2.187666452,0.495201548,1.725198363,1.69781496
863,6213,19980304,77,0,3,1,0,110,15,0,6815,0,0,20160331,1650,45.066606,4.752797337,-0.585352518,0.502526489,-1.010069496,0.269539305,0.11266338,0.065401638,0.037506769,0.033814567,-4.637735204,1.280245091,-0.960055765,-0.950378861,-0.387177442
864,147225,20020205,31,10,2,1,1,143,15,0,2591,0,0,20160312,4250,44.93481169,-3.221797427,-0.235587192,-0.300369213,-1.290525611,0.263185344,1.01E-05,0.127069164,0.068586271,0.024066601,2.485709935,-1.966054995,0.776367827,-1.291319495,-0.261269411
865,128446,20020305,4,4,0,0,0,116,15,0,1014,0,0,20160309,2899,44.94315047,-3.259333363,-0.5498292,0.493679173,-1.112704977,0.265556729,0,0.121218892,0.058512263,0.032091021,2.558026341,-1.991183959,0.062169709,-1.397565164,-0.075897035
866,170319,20121202,0,0,0,1,0,140,15,0,325,0,0,20160331,19000,46.99168768,-3.180213803,0.488098222,-3.106562933,0.103962233,0.257552666,0.001035855,0.111029223,0.110406235,0.057923539,1.496464091,-3.132608958,3.778677285,0.568333611,1.649814336
867,22745,19990107,19,25,1,0,0,60,15,0,1992,0,0,20160307,150,42.91063742,2.978927087,-0.224628609,3.990083103,-0.133607074,0.243625457,0.08863352,0.16428387,0,0.0666937,-1.69397716,2.82591649,-3.717915209,-1.124363108,-0.558075737
868,15140,20050810,19,36,2,0,0,175,12.5,1,4374,0,0,20160326,2250,44.40647085,-3.224716421,-0.470562345,0.34499432,0.038385056,0.253189506,0,0.114015332,0.061782286,0.065793825,2.755839852,-1.63955679,-0.099105924,-0.183270557,-0.083964486
869,35827,20000503,46,6,0,,0,101,15,-,3235,0,0,20160315,300,44.25000822,5.072225502,-0.686472328,0.9025416,-0.432647362,0.262341911,0.116631551,0.058240103,0.031583895,0.050108952,-4.566085088,1.886691096,-1.709382611,-0.285979169,0.303735817
870,117426,20101106,43,14,2,1,0,131,10,0,396,0,0,20160327,11200,46.7860048,5.16268706,0.889126709,-3.002029007,0.636158616,0.250852274,0.118587741,0.081283063,0.088787236,0.072488859,-5.776121524,0.759427478,2.808582201,1.158707035,-0.514460302
871,49185,20140707,175,1,0,1,0,140,1,0,5683,0,0,20160403,24149,48.78128845,-3.326442303,1.249862863,-3.609287195,1.182291276,0.249718107,0.00112346,0.150685876,0.123260074,0.092425187,1.038147724,-3.690183666,5.345375717,0.695127929,-2.303108609
872,29930,20000605,5,5,1,0,0,88,15,0,96,0,0,20160328,1350,42.15640668,0.185735877,-0.598844588,1.147915904,0.317183251,0.241458769,0.046158608,0.089782476,0.040604236,0.072890821,0.647946243,1.042421023,-2.088044466,0.53682734,0.104716157
873,164626,19980105,73,14,2,1,0,101,15,-,3293,0,0,20160319,580,41.44527661,-3.076812277,-1.906500913,2.361316793,0.956827847,0.247316363,0,0.042495796,0.030704465,0.097377469,3.733652719,-0.533770157,-3.615288303,0.872901875,0.256520534
874,91927,20120201,4,4,0,1,1,184,9,0,3711,0,0,20160320,21800,47.35427753,-3.201872395,0.665099045,-3.324890464,-0.610417696,0.262523451,0.001007703,0.124806665,0.112760026,0.036215622,1.368014087,-3.29005685,4.237217481,-0.149207691,1.091581257
875,150029,20020804,48,14,1,0,1,90,12.5,0,1741,0,0,20160310,2299,42.80461543,-3.097451475,-0.368748249,0.346431395,0.500226589,0.240065603,0.000191755,0.110744986,0.060932734,0.076268018,3.288068078,-0.679116471,-0.768634942,0.786407896,1.362482895
876,27745,20050610,69,6,2,1,0,155,15,0,590,0,0,20160307,1590,44.40986366,3.860620791,-0.276902656,0.395990498,0.30977245,0.25244313,0.099726936,0.079430351,0.043549986,0.070254435,-3.504425992,1.496806378,-0.966798781,0.498346856,1.13328492
877,37291,20100204,127,6,3,1,0,90,15,0,388,0,0,20160404,5200,46.12138103,4.056694625,-0.040912922,-0.504581277,2.029692684,0.246908051,0.103823195,0.067047888,0.060267434,0.122636512,-4.370743266,0.696324937,0.375902065,1.686222439,-0.473773794
878,181025,20011207,30,6,1,0,0,0,15,-,470,0,0,20160404,600,41.75320099,-3.15019826,-0.873205688,2.381334272,0.730389376,0.237570346,0,0.116062248,0.033619435,0.088991892,3.89718825,0.013297765,-2.843828,0.478919092,0.517843006
879,54736,20000504,10,9,1,0,,58,12.5,0,4975,0,0,20160325,1780,42.01788768,-3.034380822,-0.773429118,0.686789345,1.179813851,0.23559415,0.000282718,0.082441578,0.055813098,0.098095627,3.505324567,-0.427317532,-1.617843499,1.481428343,0.841549175
880,14270,19990412,35,17,0,0,0,155,15,0,3977,0,0,20160328,3500,42.37158313,3.794659499,-1.600934294,1.958244511,0.574097692,0.255005807,0.096974788,0.013942482,0.019068395,0.082960803,-2.743650185,1.969266268,-3.64474205,0.76995532,0.584116006
881,1186,20100712,23,4,0,0,0,122,8,0,948,0,0,20160316,9599,47.01261603,4.692095602,0.667315452,-0.238188095,-0.215636455,0.259698107,0.114275912,0.136299485,0.053998989,0.053539673,-5.14005888,1.001761504,1.062684262,-0.622305012,0.121238532
882,149797,20131011,61,6,5,0,0,424,1,0,2244,0,0,20160315,33500,48.14747452,-3.168182631,0.197637095,-4.421914902,-0.145084092,0.269872169,0.00101961,0.067559318,0.126843793,0.050456599,0.794915838,-4.298913264,4.991596838,0.363489385,-0.245595086
883,1541,20121110,48,14,1,0,0,69,4,0,1446,0,0,20160328,7100,43.20680874,4.90146808,0.1079274,1.964789068,1.883197054,0.229621058,0.114938341,0.117658389,0.024143177,0.117132803,-3.651635272,3.297319495,-2.500452687,1.675960737,1.726149593
884,5796,20100201,48,14,1,0,0,150,3,1,7126,0,0,20160321,3900,44.99723904,4.155034608,0.88950005,-1.183789952,1.336997473,0.234805711,0.104199547,0.116532964,0.068299396,0.094582778,-3.925450206,1.783537542,0.910021742,1.805508794,2.110273511
885,14171,20050507,65,1,2,1,0,140,15,0,4135,0,0,20160320,5500,46.14670698,5.121696301,0.57536161,-1.244879483,-1.190795299,0.263495753,0.118416401,0.109733989,0.062086246,0.021664451,-5.36642309,1.245290572,1.307019734,-0.840518589,-0.254787963
886,161485,20070705,40,1,4,0,1,256,10,0,352,0,0,20160325,14490,47.20555313,-3.205968689,-0.323502642,-2.294239749,-1.26744537,0.278294294,0.000780873,0.084325847,0.095849364,0.021174341,1.337502563,-3.679519477,2.947668112,-0.998320443,0.990110255
887,153047,19970702,13,4,2,0,0,150,15,0,3521,0,0,20160315,1500,43.74214297,-3.239409346,-0.822744555,1.595282069,-1.829687682,0.26670745,0,0.128551948,0.041005502,0.012840061,3.065483898,-1.313059428,-1.276686386,-2.12507164,-0.452085197
888,19432,20040903,48,14,1,1,,70,15,-,5806,0,0,20160402,1990,42.61427941,-3.070951841,-0.432459132,0.165693936,0.610336009,0.239190902,0.000176603,0.100897811,0.062933201,0.07868427,3.307137288,-0.65238511,-0.792358292,1.052313783,1.462533283
889,25353,20030903,44,0,3,1,0,131,15,1,6422,0,0,20160331,7450,45.03197594,-3.090991903,-0.700838785,-1.806611374,-1.858473388,0.274652475,0.00024587,0.065137708,0.084903489,0.004090781,2.028801209,-2.707424456,1.523123885,-1.144531991,-0.087923341
890,35628,20080311,44,0,2,1,1,131,15,0,170,0,0,20160313,6900,46.09697247,3.603394721,0.550108682,-1.594032203,-0.932572334,0.261163591,0.09673086,0.108491841,0.070794572,0.028857514,-4.036698457,0.538665835,1.673121187,-0.49830897,0.22795231
891,72967,20040609,19,0,7,1,0,105,10,0,2550,0,0,20160323,8999,45.77292406,-3.211766779,0.212142443,-1.441943236,-0.96555403,0.260568236,0.000445718,0.13260048,0.085671775,0.0307891,2.117528334,-2.3416959,2.104268741,-0.756426123,0.528756748
892,5969,20060902,40,1,0,1,0,140,9,0,4722,0,0,20160320,8200,46.32285054,4.719569023,0.3547367,-0.591425585,-1.337279603,0.26803582,0.113302629,0.112646546,0.054578181,0.018941141,-5.031571208,1.012121335,0.860859212,-1.153001737,0.715470592
893,15452,19971005,0,0,1,0,0,60,15,0,3340,0,0,20160403,1090,43.16463493,-3.298750211,-0.262782775,2.448724929,-0.506417924,0.24640948,0,0.173652577,0.034098588,0.053119087,3.599410105,-0.362945743,-1.816306274,-1.143776938,0.060263084
894,2933,20100903,21,16,4,0,1,84,6,0,2349,0,0,20160308,8450,46.6171895,4.18129587,-0.406185555,-1.03066457,0.559229301,0.265636878,0.105199058,0.042190214,0.063307357,0.076684306,-4.835935854,0.062045004,0.746195004,0.682024913,0.944945987
895,25454,20131112,82,21,1,0,0,86,4,0,4293,0,0,20160322,7300,45.9258182,4.07593208,1.363908797,-1.461934099,0.459033621,0.240315329,0.104111832,0.152876088,0.072634605,0.068093714,-4.174989999,1.491811751,1.865610289,0.694451583,1.090486543
896,59020,20050412,123,9,3,1,1,150,15,1,2732,0,0,20160331,1200,44.27892556,4.041346947,-0.912255938,0.935039552,1.465924958,0.250788797,0.102187825,0.036951438,0.036962092,0.109377581,-3.660420279,1.362600106,-1.838418695,1.261495298,-0.642709251
897,191162,19930812,0,0,1,0,0,90,15,0,858,0,0,20160308,1000,43.28321724,-3.312564424,-0.21279725,2.452292642,-0.220297241,0.244409405,0,0.175601484,0.034903717,0.061605291,3.585394854,-0.377735357,-1.758521462,-0.918304872,0.168817959
898,26240,20061109,0,0,0,1,,0,15,0,398,0,0,20160308,3100,44.67239306,-3.180057757,-0.615884177,-0.290729399,-0.251158521,0.259347824,0.000113871,0.092077018,0.069160354,0.054837962,2.501098684,-2.027400551,0.33286665,-0.144521204,0.809249274
899,178832,20040712,8,0,0,1,0,131,15,0,1714,0,0,20160403,4200,44.1907352,-3.08015689,-0.839152611,-1.01762987,-1.055197954,0.26573608,0.000160468,0.064264369,0.075255071,0.028619743,2.437673413,-2.123564047,0.500964266,-0.395601306,0.743447822
900,60990,19990206,67,0,1,0,0,55,9,0,1213,0,0,20160320,1199,42.18393281,-3.131826915,-0.720086271,1.726769174,1.053183197,0.236259887,0,0.111084198,0.043249564,0.096627831,3.671052153,-0.246978898,-2.167163296,0.899306769,0.754015231
901,160816,20060703,48,14,1,0,0,60,12.5,0,3724,0,0,20160308,3200,43.25911429,-3.07395351,-0.10385732,-0.641339106,0.799134661,0.237793332,0.000396584,0.106551238,0.07493738,0.082052397,3.032773412,-0.950121189,0.191945228,1.332139296,1.733416909
902,33477,20140801,113,1,0,1,1,177,2,0,1827,0,0,20160323,41500,48.79148859,-3.265952441,1.311131732,-4.478522133,-0.548418808,0.262290553,0.001141316,0.148126142,0.130784751,0.036674616,0.851873155,-3.907920151,6.026752497,-0.319157747,-0.62944943
903,9294,20040606,31,10,5,1,1,150,15,0,2261,0,0,20160330,4690,45.92583385,-3.243783992,-0.925160329,-0.446363205,-0.880079924,0.274665959,5.13E-05,0.076406339,0.07072156,0.038555499,1.979349951,-2.977321556,0.825999291,-1.027378371,-0.10698494
904,12566,20060912,0,0,0,0,0,150,15,-,5119,0,0,20160316,4200,44.84183247,-3.12956498,-0.543107985,-0.87243681,-0.401034339,0.260787046,0.000551876,0.085637843,0.076322451,0.048920779,2.326798455,-2.201655354,0.83274035,-0.113211104,0.900416973
905,37976,20031106,111,27,0,0,0,129,6,0,3639,0,0,20160330,6500,45.19618821,-3.132374212,-0.477061905,-1.500051048,0.98297866,0.251693144,0.000537315,0.066871279,0.087382213,0.091944242,2.140561269,-2.474744508,1.389020996,0.944346811,-2.060390774
906,54507,20120802,49,1,2,1,1,313,5,0,6235,0,0,20160307,39999,47.74472796,-3.188364511,1.167067188,-4.295912952,-1.222834416,0.263302311,0.001125628,0.14427121,0.125200218,0.014474467,1.171010312,-3.408665601,5.381947552,-0.478392609,1.194133247
907,2117,20010907,48,14,1,0,0,65,12.5,-,1560,0,0,20160330,1000,42.25891298,3.669371347,-0.440270948,1.432283313,0.169624293,0.242890801,0.095596571,0.08529335,0.028202731,0.066570238,-2.418417834,2.652216427,-2.607924744,0.5767049,1.105402054
908,55645,19990311,17,10,0,1,1,125,15,0,3891,0,0,20160323,1850,45.57540623,4.559404018,-0.113400634,1.681442282,-1.623672084,0.270232381,0.11179961,0.130832681,0.024117654,0.01764093,-4.424362746,1.557934248,-1.149241553,-2.176434293,-0.347731072
909,4543,20030908,5,5,4,0,0,109,15,0,5798,0,0,20160325,2200,44.13355617,4.123163029,-1.611905882,0.387502414,0.464225622,0.264236919,0.101989344,0,0.039185139,0.076617295,-3.916870693,0.789740773,-1.924571564,0.790499613,0.339119865
910,92151,20120411,115,15,4,0,0,211,6,0,4613,0,0,20160402,21700,47.82725129,-3.180766253,0.001133979,-3.503738447,-0.407225438,0.272094617,0.001094795,0.075744557,0.113969538,0.044174647,1.002798167,-4.046083832,4.150855091,-0.056199898,0.423825958
911,94581,20110409,40,1,2,1,1,105,10,0,1865,0,0,20160313,15800,47.80486589,-3.351028904,1.119593981,-2.08429294,-0.322357948,0.25647217,0.000805532,0.184395723,0.099810964,0.047438341,1.592208051,-2.917400095,3.899980816,-0.550957238,1.320944344
912,129765,20031004,78,7,2,1,0,136,15,0,5159,0,0,20160326,4495,44.38877019,-3.136190064,-0.518055641,-0.782727963,0.65322749,0.249954903,0.000190936,0.080654335,0.07658511,0.081470862,2.539981209,-1.901675526,0.548906973,0.792327658,-0.383492378
913,2437,20090611,137,30,1,0,0,92,3,0,1482,0,0,20160322,6400,44.32371885,4.030555653,0.582036827,-1.409517204,1.592490258,0.23265648,0.101354588,0.086898078,0.070341941,0.103644175,-3.660925991,1.776466239,0.626119631,2.079529506,-0.538030013
914,185888,19910608,18,14,0,0,0,60,12.5,1,1607,0,0,20160313,350,41.16296459,-3.051228501,-2.326054284,2.613402262,1.913398421,0.243911459,0,0.010505866,0.028075999,0.128037645,3.782918036,-0.576419525,-4.214866268,1.693900679,-0.303248134
915,181890,20010405,8,0,0,1,0,131,12.5,1,2118,0,0,20160315,2900,43.90536184,-3.125300776,-1.009492283,0.020515385,-1.11803737,0.266036941,0,0.075122904,0.061564838,0.029959464,2.680981168,-1.854152574,-0.379340086,-0.799815124,0.442332988
916,927,20080506,13,4,2,1,1,235,15,0,686,0,0,20160305,19500,47.32477447,5.261468957,1.125462997,-1.611403558,-0.9057906,0.261532952,0.12174371,0.14042759,0.06961391,0.02872423,-5.861351973,1.023263496,2.329136473,-0.744380266,0.777152585
917,31890,20020408,17,10,0,0,1,163,15,0,3674,0,0,20160404,3500,45.91936729,4.043998015,0.087466851,0.467799873,-1.51987729,0.269302686,0.104054128,0.121844341,0.041677999,0.017664829,-4.205927532,1.000867951,-0.040464234,-1.720610815,-0.05990992
918,10343,20000712,31,10,0,0,0,163,15,0,126,0,0,20160315,2800,45.40756234,4.775725916,-0.149621798,0.222697384,-1.680070286,0.270927292,0.113404783,0.094675145,0.041262645,0.012525053,-4.750371737,1.322277109,-0.321468235,-1.594178969,-0.42123244
919,1562,20040604,132,27,1,0,0,1398,0.5,0,953,0,0,20160322,3200,44.39888371,4.92006788,0.511202136,0.763181258,2.282985887,0.228201148,0.115767193,0.118895008,0.042249242,0.130208311,-4.199526186,2.662709607,-0.957740833,1.838585583,-1.114220913
920,672,20030809,19,21,6,1,1,150,15,0,3304,0,0,20160314,3590,45.41424257,3.257650666,-1.431731066,-0.074330877,-1.24227328,0.28351021,0.090792008,0.008068678,0.046261766,0.027565027,-3.695318911,-0.286097344,-0.747965517,-0.992598099,-0.038731112
921,17102,20041104,66,9,4,0,0,113,12.5,-,3836,0,0,20160313,4600,43.77182811,4.225431579,-1.771936895,0.596455525,0.830979843,0.259661585,0.10311132,0,0.036036027,0.088098591,-3.867358806,0.973228551,-2.349072258,1.12083446,-0.303431079
922,77344,19940306,54,1,2,1,0,90,15,1,1913,0,0,20160307,500,42.11222166,-3.177980918,-1.604885165,3.001194441,0.522745396,0.24997597,0,0.083288814,0.023805214,0.086056845,3.709675274,-0.541397275,-3.532581783,0.027677433,0.103784347
923,133920,19981101,29,0,1,0,0,120,15,0,4775,0,0,20160323,1500,42.43281733,-3.124898759,-0.584660718,1.217008369,-0.212983933,0.245108002,0,0.118934167,0.047849149,0.058192278,3.504888549,-0.458171677,-1.569223075,-0.128355264,0.258853478
924,194867,19950005,48,14,1,,1,60,12.5,0,6111,0,0,20160324,900,41.67866021,-3.121036195,-0.927141459,2.052424285,0.250591484,0.241535783,0,0.108096194,0.036481043,0.073588437,3.837469573,-0.076882853,-2.674738333,0.253595753,0.842464772
925,174818,19990904,4,4,0,0,0,105,15,0,2384,0,0,20160313,1699,43.89235202,-3.219319864,-1.05227558,1.27378952,-1.606065915,0.26908682,0,0.103641935,0.045173591,0.019443538,2.905815465,-1.618829844,-1.163512594,-1.81278194,-0.444977683
926,26526,20060911,47,1,5,0,1,250,15,0,4627,0,0,20160403,12900,48.18537912,4.863186258,0.350120619,-1.484448286,-1.20878331,0.277944996,0.116461621,0.096868769,0.067642411,0.023639325,-5.98936324,-0.112799677,2.210848658,-1.293464549,0.045982084
927,86197,20120206,48,14,1,0,0,87,3,0,2680,0,0,20160403,6999,43.81208391,-2.984552653,0.235405659,-2.619966923,0.796651757,0.237923102,0.000827059,0.087773526,0.100814592,0.075966381,2.560526063,-1.465635964,1.896058546,1.970602011,2.255865691
928,26522,20040004,19,11,7,1,0,64,15,-,6500,0,0,20160320,1300,42.18423295,-2.988590592,-1.353253703,-0.102282476,-1.373633157,0.262494834,0,0.044655342,0.059277516,0.021073954,3.117013719,-1.222673005,-1.22429767,-0.513397381,-0.145827321
929,98625,19950003,29,0,1,,0,45,15,0,2870,0,0,20160402,100,40.8334034,-3.339892257,-1.356440324,5.864296018,1.06838716,0.231780342,0,0.148023467,0,0.110543536,4.771274735,0.980251531,-5.775997459,-0.360398597,-0.489707311
930,131295,20050608,0,0,1,0,1,200,15,0,734,0,0,20160325,6700,44.67880629,-3.156280707,0.543725595,-1.325706068,-0.599309253,0.247768664,0.000516472,0.150989719,0.084413272,0.03945279,2.577802595,-1.484231758,1.740488702,-0.174362133,1.009353365
931,22793,19970003,26,14,0,0,1,75,12.5,-,2023,0,0,20160323,1222,43.26920408,1.220235485,-1.278000343,1.988377622,0.328771295,0.256160081,0.061975228,0.058390424,0.026925312,0.078180284,-0.727629901,0.65946824,-2.727884437,0.057688686,0.072572019
932,618,20000512,0,0,4,0,0,101,15,0,1235,0,0,20160403,4150,44.65462862,3.751306864,-1.416931476,1.785161724,-0.828083338,0.275394036,0.098569026,0.040968464,0.021816487,0.043481757,-3.591796822,0.823087677,-2.358568457,-1.107385798,0.08381841
933,26603,20131005,93,0,4,0,1,211,3,0,1320,0,0,20160403,26590,47.66938267,-3.115485194,-0.103175896,-4.416859819,1.592928037,0.258140482,0.001186314,0.032635021,0.128552433,0.104138508,0.900045941,-4.188958554,4.50299924,1.921762137,-1.745384308
934,16738,19990401,16,13,1,0,0,80,12.5,0,5709,0,0,20160316,1200,41.21214773,3.347597403,-0.959408743,1.142926687,0.587406298,0.240327431,0.089372574,0.038893683,0.030801457,0.079476668,-1.878719167,2.601384642,-3.139522934,1.270241783,0.17380887
935,84551,19960502,26,14,0,0,0,60,15,0,2829,0,0,20160308,550,41.9215866,-3.121915372,-1.989585582,2.612668736,0.308362224,0.255437229,0,0.048007073,0.027010401,0.080025728,3.590074564,-0.817906411,-3.573543566,0.03137556,-0.10267203
936,43973,19960609,4,4,1,0,0,102,15,0,5553,0,0,20160319,1250,43.64251296,3.381207399,0.137964913,2.5041673,-1.409303568,0.253558491,0.094202813,0.16603487,0.015878289,0.024102647,-2.471930401,2.447296408,-2.205055653,-1.862062678,-0.529684051
937,164952,19960006,1,20,0,0,0,0,15,1,1253,0,0,20160329,750,42.53378581,-3.18199696,-1.684652737,2.42795374,-0.939450141,0.264070353,0,0.076215659,0.028626601,0.042102842,3.427380913,-1.026149046,-2.934171517,-1.143100179,0.291336333
938,59815,20020704,49,1,2,0,1,220,15,-,4236,0,0,20160314,3950,44.96326027,-3.238347893,-0.206748628,-0.154478235,-1.74374564,0.266238613,0,0.135780816,0.066045019,0.010452143,2.504882296,-1.946071272,0.741015329,-1.740326055,-0.059804521
939,4662,20021212,163,8,0,0,0,116,12.5,0,402,0,0,20160310,2900,43.5207396,3.660350415,-1.07754073,0.420732391,2.188546833,0.243710257,0.095532953,0.008828114,0.044323626,0.128953766,-3.117929496,1.360741747,-1.919281823,2.304491517,-0.65229218
940,156516,19980602,0,0,0,0,,75,15,-,2557,0,0,20160401,1250,43.48260867,-3.212637825,-1.273205268,1.84884971,-0.794469956,0.263468777,0,0.093942927,0.038435581,0.045188118,3.106294901,-1.37451492,-1.9081799,-1.130481391,0.058088167
941,55095,19960808,19,13,3,0,0,121,15,0,2157,0,0,20160319,1300,43.5646078,2.091044792,-1.337105423,2.099126279,-0.718209909,0.266258365,0.074479819,0.059717909,0.02150143,0.047768222,-1.638925308,0.817579208,-2.755157888,-0.971584103,-0.437445541
942,2184,20030312,57,4,4,0,0,231,15,0,1759,0,0,20160306,11500,46.9473944,-3.23282508,-0.505972179,-1.604316214,-1.740135078,0.281903379,0.00053135,0.089406249,0.085674567,0.010060634,1.4941168,-3.539150632,2.330557641,-1.700840359,-0.081427108
943,38021,19930607,0,0,0,0,0,75,15,1,1248,0,0,20160317,250,42.81685319,1.197240104,-1.465417745,4.179858024,-0.16884698,0.258000598,0.06229265,0.094730114,0,0.06884821,-0.29710526,1.30913278,-4.430807101,-1.076663801,-0.279550591
944,109596,20010404,4,4,0,1,1,136,15,0,1750,0,0,20160327,3100,44.90898919,-3.258059205,-0.574904143,0.475120459,-1.27458263,0.266843182,0,0.120080603,0.058316722,0.027282262,2.561030542,-1.998505557,0.048740433,-1.506529758,-0.123689239
945,104284,20000303,69,6,2,,0,0,15,-,107,0,0,20160322,380,42.02126613,-3.226365536,-1.626873659,3.50793806,0.388610624,0.250341293,0,0.093851493,0.017172682,0.083530401,3.840936519,-0.411418784,-3.887144099,-0.281907907,0.283186378
946,12517,20060404,11,10,1,0,0,95,5,0,956,0,0,20160328,6399,45.28119633,-3.243563535,0.812214467,-0.970923594,-0.340607672,0.245668198,0.000446461,0.177889524,0.082163445,0.048209955,2.53718138,-1.524578441,1.915423939,-0.269038166,0.998046103
947,12832,19951012,0,0,0,0,0,75,15,0,261,0,0,20160307,1100,43.55877348,2.555338481,-1.083526412,2.746789874,-0.803240822,0.263723933,0.081739161,0.08863386,0.012767768,0.04542666,-1.910370056,1.371576438,-3.090870606,-1.243630072,-0.100629436
948,61407,20050808,19,30,2,1,0,90,15,0,483,0,0,20160318,1900,44.42932692,-3.258317785,-0.460226113,0.736710467,0.111712941,0.252452549,0,0.123112317,0.057170799,0.068925233,2.828223803,-1.557653187,-0.329376668,-0.297801839,-0.016694429
949,989,20010710,152,14,1,0,0,58,12.5,0,556,0,0,20160317,1100,42.42987081,3.314821776,-0.411704205,1.127288736,1.807824197,0.231215819,0.090705921,0.07124513,0.036330625,0.117304163,-2.176770512,2.401817345,-2.344912607,1.851143331,-1.026150343
950,6116,20090706,226,10,6,1,1,224,12.5,0,1394,0,0,20160330,30000,49.71008084,5.895289198,0.571160869,-2.904143557,1.570805855,0.263612455,0.131793128,0.058383673,0.090292316,0.109819131,-7.599949681,-0.615392781,3.691153542,0.707467959,-5.884620528
951,131729,20030312,17,10,0,0,0,163,15,0,1049,0,0,20160315,4850,45.34703194,-3.229086494,-0.342226713,-0.501425808,-1.655845937,0.269710217,4.16E-05,0.118614684,0.070803154,0.013071025,2.283117308,-2.312875121,1.027233795,-1.587294729,0.075047043
952,48770,20030308,19,21,3,2,0,104,15,0,4844,0,0,20160320,950,43.6504407,-3.219898423,-1.374995928,1.686302361,-0.612412098,0.264381063,0,0.083136874,0.040700738,0.050705795,3.00534612,-1.579238413,-1.792034138,-0.994704811,-0.24183313
953,172638,20020909,11,10,3,,0,0,15,1,310,0,0,20160311,850,43.6124483,-3.248697383,-1.404448221,2.174332854,-0.501463297,0.263583297,0,0.09113457,0.034804819,0.054821253,3.110396825,-1.450406481,-2.160255349,-1.019065175,0.033533058
954,102289,20060202,19,4,2,1,0,122,15,0,2965,0,0,20160402,5200,45.81927927,-3.283929035,0.203187659,-0.624555866,-0.840100142,0.259606594,0.000164615,0.15026539,0.075822532,0.036368316,2.269778322,-2.183500088,1.592304319,-0.99647636,0.369722034
955,1660,20140305,0,0,0,0,1,230,3,0,704,0,0,20160317,27500,47.87754367,4.854514367,1.109975079,-3.404975814,0.10492693,0.258562759,0.115152097,0.096440458,0.095676163,0.054682271,-5.911630515,0.150516901,3.676257114,0.808190497,1.785559013
956,176916,19990703,98,0,3,1,0,67,15,-,5350,0,0,20160324,790,43.14299827,-3.199258285,-1.663877282,2.177043442,-0.4676237,0.263769663,0,0.071040252,0.033456199,0.056941724,3.180246962,-1.396020862,-2.496150275,-0.976914021,-1.089148384
957,103351,19970910,26,14,2,0,0,75,12.5,-,563,0,0,20160323,999,42.59761257,2.959046961,-1.233188608,3.083394483,0.418169149,0.251368864,0.086701441,0.071964527,0.008076907,0.082059215,-1.870795123,2.046982476,-3.920439155,-0.041837609,-0.150843071
